1,1,0,[1.0, 1.0, 1.0, 1.0]
1,7,6,[1.0, 1.0, 1.0, 1.0]
1,7,7,[1.0, 1.0, 1.0, 1.0]
1,7,8,[1.0, 1.0, 1.0, 1.0]
1,7,9,[1.0, 1.0, 1.0, 1.0]
1,7,10,[1.0, 1.0, 1.0]
1,7,11,[1.0, 1.0, 1.0, 1.0]
1,7,12,[1.0, 1.0, 1.0, 1.0]
1,7,13,[1.0, 1.0, 1.0, 1.0]
1,7,14,[1.0, 1.0, 1.0, 1.0]
1,7,15,[1.0, 1.0, 1.0, 1.0]
1,7,16,[1.0, 1.0, 1.0]
1,7,17,[1.0, 1.0, 1.0, 1.0]
1,7,18,[1.0, 1.0, 1.0, 1.0]
1,7,19,[1.0, 1.0, 1.0, 1.0]
1,7,20,[1.0, 1.0, 1.0, 1.0]
1,7,21,[1.0, 1.0, 1.0, 1.0]
1,7,22,[1.0, 1.0, 1.0, 1.0]
1,7,23,[1.0, 1.0, 1.0]
1,7,24,[1.0, 1.0, 1.0]
1,7,25,[1.0, 1.0, 1.0, 1.0]
1,7,26,[1.0, 1.0, 1.0, 1.0]
1,7,27,[1.0, 1.0, 1.0, 1.0]
1,7,28,[1.0, 1.0, 1.0, 1.0]
1,7,29,[1.0, 1.0, 1.0, 1.0]
1,7,30,[1.0, 1.0, 1.0, 1.0]
1,7,31,[1.0, 1.0, 1.0, 1.0]
1,7,32,[1.0, 1.0, 1.0, 1.0]
1,7,33,[1.0, 1.0, 1.0]
1,7,34,[1.0, 1.0, 1.0, 1.0]
1,7,35,[1.0, 1.0, 1.0, 1.0]
1,7,36,[1.0, 1.0, 1.0, 1.0]
1,7,37,[1.0, 1.0, 1.0, 1.0]
1,7,38,[1.0, 1.0, 1.0, 1.0]
1,7,39,[1.0, 1.0, 1.0, 1.0]
1,7,40,[1.0, 1.0, 1.0, 1.0]
1,7,41,[1.0, 1.0, 1.0, 1.0]
1,7,42,[1.0, 1.0, 1.0]
1,7,43,[1.0, 1.0, 1.0]
1,7,44,[1.0, 1.0, 1.0, 1.0]
1,7,45,[1.0, 1.0, 1.0, 1.0]
1,7,46,[1.0, 1.0, 1.0, 1.0]
1,7,47,[1.0, 1.0, 1.0, 1.0]
1,7,48,[1.0, 1.0, 1.0, 1.0]
1,7,49,[1.0, 1.0, 1.0]
1,7,50,[1.0, 1.0, 1.0]
1,7,51,[1.0, 1.0, 1.0, 1.0]
1,7,52,[1.0, 1.0, 1.0, 1.0]
1,7,53,[1.0, 1.0, 1.0, 1.0]
1,7,54,[1.0, 1.0, 1.0, 1.0]
1,7,55,[1.0, 1.0, 1.0, 1.0]
1,7,56,[1.0, 1.0, 1.0, 1.0]
1,7,57,[1.0, 1.0, 1.0, 1.0]
1,7,58,[1.0, 1.0, 1.0]
1,7,59,[1.0, 1.0, 1.0]
1,7,60,[1.0, 1.0, 1.0, 1.0]
1,7,61,[1.0, 1.0, 1.0, 1.0]
1,7,62,[1.0, 1.0, 1.0, 1.0]
1,7,63,[1.0, 1.0, 1.0, 1.0]
1,7,64,[1.0, 1.0, 1.0, 1.0]
1,7,65,[1.0, 1.0, 1.0, 1.0]
1,7,66,[1.0, 1.0, 1.0]
1,7,67,[1.0, 1.0, 1.0]
1,7,68,[1.0, 1.0, 1.0, 1.0]
1,7,69,[1.0, 1.0, 1.0, 1.0]
1,7,70,[1.0, 1.0, 1.0, 1.0]
1,7,71,[1.0, 1.0, 1.0, 1.0]
1,7,72,[1.0, 1.0, 1.0, 1.0]
1,7,73,[1.0, 1.0, 1.0, 1.0]
1,7,74,[1.0, 1.0, 1.0, 1.0]
1,7,75,[1.0, 1.0, 1.0, 1.0]
1,7,76,[1.0, 1.0, 1.0]
1,7,77,[1.0, 1.0, 1.0]
1,7,78,[1.0, 1.0, 1.0, 1.0]
1,7,79,[1.0, 1.0, 1.0, 1.0]
1,7,80,[1.0, 1.0, 1.0, 1.0]
1,7,81,[1.0, 1.0, 1.0, 1.0]
1,7,82,[1.0, 1.0, 1.0, 1.0]
1,7,83,[1.0, 1.0, 1.0, 1.0]
1,7,84,[1.0, 1.0, 1.0, 1.0]
1,7,85,[1.0, 1.0, 1.0]
1,7,86,[1.0, 1.0, 1.0]
1,7,87,[1.0, 1.0, 1.0, 1.0]
1,8,0,[1.0, 1.0, 1.0, 1.0]
1,8,1,[1.0, 1.0, 1.0, 1.0]
1,8,2,[1.0, 1.0, 1.0, 1.0]
1,8,3,[1.0, 1.0, 1.0, 1.0]
1,8,4,[1.0, 1.0, 1.0]
1,8,5,[1.0, 1.0, 1.0, 1.0]
1,8,6,[1.0, 1.0, 1.0, 1.0]
1,8,7,[1.0, 1.0, 1.0, 1.0]
1,8,8,[1.0, 1.0, 1.0, 1.0]
1,8,9,[1.0, 1.0, 1.0, 1.0]
1,8,10,[1.0, 1.0, 1.0, 1.0]
1,8,11,[1.0, 1.0, 1.0, 1.0]
1,8,12,[1.0, 1.0, 1.0]
1,8,13,[1.0, 1.0, 1.0, 1.0]
1,8,14,[1.0, 1.0, 1.0, 1.0]
1,8,15,[1.0, 1.0, 1.0, 1.0]
1,8,16,[1.0, 1.0, 1.0, 1.0]
1,8,17,[1.0, 1.0, 1.0, 1.0]
1,8,18,[1.0, 1.0, 1.0, 1.0]
1,8,19,[1.0, 1.0, 1.0]
1,8,20,[1.0, 1.0, 1.0, 1.0]
1,8,21,[1.0, 1.0, 1.0, 1.0]
1,8,22,[1.0, 1.0, 1.0, 1.0]
1,8,23,[1.0, 1.0, 1.0, 1.0]
1,8,24,[1.0, 1.0, 1.0, 1.0]
1,8,25,[1.0, 1.0, 1.0, 1.0]
1,8,26,[1.0, 1.0, 1.0, 1.0]
1,8,27,[1.0, 1.0, 1.0]
1,8,28,[1.0, 1.0, 1.0, 1.0]
1,8,29,[1.0, 1.0, 1.0, 1.0]
1,8,30,[1.0, 1.0, 1.0, 1.0]
1,8,31,[1.0, 1.0, 1.0, 1.0]
1,8,32,[1.0, 1.0, 1.0, 1.0]
1,8,33,[1.0, 1.0, 1.0, 1.0]
1,8,34,[1.0, 1.0, 1.0, 1.0]
1,8,35,[1.0, 1.0, 1.0, 1.0]
1,8,36,[1.0, 1.0, 1.0, 1.0]
1,8,37,[1.0, 1.0, 1.0]
1,8,38,[1.0, 1.0, 1.0]
1,8,39,[1.0, 1.0, 1.0, 1.0]
1,8,40,[1.0, 1.0, 1.0, 1.0]
1,8,41,[1.0, 1.0, 1.0, 1.0]
1,8,42,[1.0, 1.0, 1.0, 1.0]
1,8,43,[1.0, 1.0, 1.0, 1.0]
1,8,44,[1.0, 1.0, 1.0, 1.0]
1,8,45,[1.0, 1.0, 1.0, 1.0]
1,8,46,[1.0, 1.0, 1.0, 1.0]
1,8,47,[1.0, 1.0, 1.0, 1.0]
1,8,48,[1.0, 1.0, 1.0, 1.0]
1,8,49,[1.0, 1.0, 1.0, 1.0]
1,8,50,[1.0, 1.0, 1.0, 1.0]
1,8,51,[1.0, 1.0, 1.0, 1.0]
1,8,52,[1.0, 1.0, 1.0, 1.0]
1,8,53,[1.0, 1.0, 1.0]
1,8,54,[1.0, 1.0, 1.0, 1.0]
1,8,55,[1.0, 1.0, 1.0, 1.0]
1,8,56,[1.0, 1.0, 1.0, 1.0]
1,8,57,[1.0, 1.0, 1.0, 1.0]
1,8,58,[1.0, 1.0, 1.0, 1.0]
1,8,59,[1.0, 1.0, 1.0, 1.0]
1,8,60,[1.0, 1.0, 1.0, 1.0]
1,8,61,[1.0, 1.0, 1.0]
1,8,62,[1.0, 1.0, 1.0]
1,8,63,[1.0, 1.0, 1.0]
1,8,64,[1.0, 1.0, 1.0, 1.0]
1,8,65,[1.0, 1.0, 1.0, 1.0]
1,8,66,[1.0, 1.0, 1.0, 1.0]
1,8,67,[1.0, 1.0, 1.0, 1.0]
1,8,68,[1.0, 1.0, 1.0, 1.0]
1,8,69,[1.0, 1.0, 1.0, 1.0]
1,8,70,[1.0, 1.0, 1.0, 1.0]
1,8,71,[1.0, 1.0, 1.0]
1,8,72,[1.0, 1.0, 1.0]
1,8,73,[1.0, 1.0, 1.0, 1.0]
1,8,74,[1.0, 1.0, 1.0, 1.0]
1,8,75,[1.0, 1.0, 1.0, 1.0]
1,8,76,[1.0, 1.0, 1.0, 1.0]
1,8,77,[1.0, 1.0, 1.0, 1.0]
1,8,78,[1.0, 1.0, 1.0, 1.0]
1,8,79,[1.0, 1.0, 1.0]
1,8,80,[1.0, 1.0, 1.0, 1.0]
1,8,81,[1.0, 1.0, 1.0, 1.0]
1,8,82,[1.0, 1.0, 1.0, 1.0]
1,8,83,[1.0, 1.0, 1.0, 1.0]
1,8,84,[1.0, 1.0, 1.0, 1.0]
1,8,85,[1.0, 1.0, 1.0, 1.0]
1,8,86,[1.0, 1.0, 1.0, 1.0]
1,8,87,[1.0, 1.0, 1.0]
1,9,0,[1.0, 1.0, 1.0, 1.0]
1,9,1,[1.0, 1.0, 1.0, 1.0]
1,9,2,[1.0, 1.0, 1.0, 1.0]
1,9,3,[1.0, 1.0, 1.0, 1.0]
1,9,4,[1.0, 1.0, 1.0, 1.0]
1,9,5,[1.0, 1.0, 1.0, 1.0]
1,9,6,[1.0, 1.0, 1.0, 1.0]
1,9,7,[1.0, 1.0, 1.0, 1.0]
1,9,8,[1.0, 1.0, 1.0]
1,9,9,[1.0, 1.0, 1.0, 1.0]
1,9,10,[1.0, 1.0, 1.0, 1.0]
1,9,11,[1.0, 1.0, 1.0, 1.0]
1,9,12,[1.0, 1.0, 1.0, 1.0]
1,9,13,[1.0, 1.0, 1.0, 1.0]
1,9,14,[1.0, 1.0, 1.0, 1.0]
1,9,15,[1.0, 1.0, 1.0, 1.0]
1,9,16,[1.0, 1.0, 1.0]
1,9,17,[1.0, 1.0, 1.0]
1,9,18,[1.0, 1.0, 1.0, 1.0]
1,9,19,[1.0, 1.0, 1.0, 1.0]
1,9,20,[1.0, 1.0, 1.0, 1.0]
1,9,21,[1.0, 1.0, 1.0, 1.0]
1,9,22,[1.0, 1.0, 1.0, 1.0]
1,9,23,[1.0, 1.0, 1.0, 1.0]
1,9,24,[1.0, 1.0, 1.0]
1,9,25,[1.0, 1.0, 1.0, 1.0]
1,9,26,[1.0, 1.0, 1.0, 1.0]
1,9,27,[1.0, 1.0, 1.0, 1.0]
1,9,28,[1.0, 1.0, 1.0, 1.0]
1,9,29,[1.0, 1.0, 1.0, 1.0]
1,9,30,[1.0, 1.0, 1.0, 1.0]
1,9,31,[1.0, 1.0, 1.0]
1,9,32,[1.0, 1.0, 1.0, 1.0]
1,9,33,[1.0, 1.0, 1.0, 1.0]
1,9,34,[1.0, 1.0, 1.0, 1.0]
1,9,35,[1.0, 1.0, 1.0, 1.0]
1,9,36,[1.0, 1.0, 1.0, 1.0]
1,9,37,[1.0, 1.0, 1.0, 1.0]
1,9,38,[1.0, 1.0, 1.0]
1,9,39,[1.0, 1.0, 1.0]
1,9,40,[1.0, 1.0, 1.0]
1,9,41,[1.0, 1.0, 1.0, 1.0]
1,9,42,[1.0, 1.0, 1.0, 1.0]
1,9,43,[1.0, 1.0, 1.0, 1.0]
1,9,44,[1.0, 1.0, 1.0, 1.0]
1,9,45,[1.0, 1.0, 1.0, 1.0]
1,9,46,[1.0, 1.0, 1.0, 1.0]
1,9,47,[1.0, 1.0, 1.0, 1.0]
1,9,48,[1.0, 1.0, 1.0]
1,9,49,[1.0, 1.0, 1.0, 1.0]
1,9,50,[1.0, 1.0, 1.0, 1.0]
1,9,51,[1.0, 1.0, 1.0, 1.0]
1,9,52,[1.0, 1.0, 1.0, 1.0]
1,9,53,[1.0, 1.0, 1.0, 1.0]
1,9,54,[1.0, 1.0, 1.0, 1.0]
1,9,55,[1.0, 1.0, 1.0]
1,9,56,[1.0, 1.0, 1.0]
1,9,57,[1.0, 1.0, 1.0, 1.0]
1,9,58,[1.0, 1.0, 1.0, 1.0]
1,9,59,[1.0, 1.0, 1.0, 1.0]
1,9,60,[1.0, 1.0, 1.0, 1.0]
1,9,61,[1.0, 1.0, 1.0, 1.0]
1,9,62,[1.0, 1.0, 1.0]
1,9,63,[1.0, 1.0, 1.0]
1,9,64,[1.0, 1.0, 1.0, 1.0]
1,9,65,[1.0, 1.0, 1.0, 1.0]
1,9,66,[1.0, 1.0, 1.0, 1.0]
1,9,67,[1.0, 1.0, 1.0, 1.0]
1,9,68,[1.0, 1.0, 1.0, 1.0]
1,9,69,[1.0, 1.0, 1.0, 1.0]
1,9,70,[1.0, 1.0, 1.0, 1.0]
1,9,71,[1.0, 1.0, 1.0, 1.0]
1,9,72,[1.0, 1.0, 1.0]
1,9,73,[1.0, 1.0, 1.0, 1.0]
1,9,74,[1.0, 1.0, 1.0, 1.0]
1,9,75,[1.0, 1.0, 1.0, 1.0]
1,9,76,[1.0, 1.0, 1.0, 1.0]
1,9,77,[1.0, 1.0, 1.0, 1.0]
1,9,78,[1.0, 1.0, 1.0, 1.0]
1,9,79,[1.0, 1.0, 1.0, 1.0]
1,9,80,[1.0, 1.0, 1.0]
1,9,81,[1.0, 1.0, 1.0, 1.0]
1,9,82,[1.0, 1.0, 1.0, 1.0]
1,9,83,[1.0, 1.0, 1.0, 1.0]
1,9,84,[1.0, 1.0, 1.0, 1.0]
1,9,85,[1.0, 1.0, 1.0, 1.0]
1,9,86,[1.0, 1.0, 1.0, 1.0]
1,9,87,[1.0, 1.0, 1.0, 1.0]
1,10,0,[1.0, 1.0, 1.0, 1.0]
1,10,1,[1.0, 1.0, 1.0, 1.0]
1,10,2,[1.0, 1.0, 1.0, 1.0]
1,10,3,[1.0, 1.0, 1.0, 1.0]
1,10,4,[1.0, 1.0, 1.0, 1.0]
1,10,5,[1.0, 1.0, 1.0]
1,10,6,[1.0, 1.0, 1.0]
1,10,7,[1.0, 1.0, 1.0, 1.0]
1,10,8,[1.0, 1.0, 1.0, 1.0]
1,10,9,[1.0, 1.0, 1.0, 1.0]
1,10,10,[1.0, 1.0, 1.0, 1.0]
1,10,11,[1.0, 1.0, 1.0, 1.0]
1,10,12,[1.0, 1.0, 1.0, 1.0]
1,10,13,[1.0, 1.0, 1.0]
1,10,14,[1.0, 1.0, 1.0, 1.0]
1,10,15,[1.0, 1.0, 1.0, 1.0]
1,10,16,[1.0, 1.0, 1.0, 1.0]
1,10,17,[1.0, 1.0, 1.0, 1.0]
1,10,18,[1.0, 1.0, 1.0, 1.0]
1,10,19,[1.0, 1.0, 1.0, 1.0]
1,10,20,[1.0, 1.0, 1.0]
1,10,21,[1.0, 1.0, 1.0, 1.0]
1,10,22,[1.0, 1.0, 1.0, 1.0]
1,10,23,[1.0, 1.0, 1.0, 1.0]
1,10,24,[1.0, 1.0, 1.0, 1.0]
1,10,25,[1.0, 1.0, 1.0, 1.0]
1,10,26,[1.0, 1.0, 1.0, 1.0]
1,10,27,[1.0, 1.0, 1.0, 1.0]
1,10,28,[1.0, 1.0, 1.0, 1.0]
1,10,29,[1.0, 1.0, 1.0, 1.0]
1,10,30,[1.0, 1.0, 1.0, 1.0]
1,10,31,[1.0, 1.0, 1.0, 1.0]
1,10,32,[1.0, 1.0, 1.0, 1.0]
1,10,33,[1.0, 1.0, 1.0, 1.0]
1,10,34,[1.0, 1.0, 1.0, 1.0]
1,10,35,[1.0, 1.0, 1.0, 1.0]
1,10,36,[1.0, 1.0, 1.0, 1.0]
1,10,37,[1.0, 1.0, 1.0, 1.0]
1,10,38,[1.0, 1.0, 1.0]
1,10,39,[1.0, 1.0, 1.0]
1,10,40,[1.0, 1.0, 1.0, 1.0]
1,10,41,[1.0, 1.0, 1.0, 1.0]
1,10,42,[1.0, 1.0, 1.0, 1.0]
1,10,43,[1.0, 1.0, 1.0, 1.0]
1,10,44,[1.0, 1.0, 1.0, 1.0]
1,10,45,[1.0, 1.0, 1.0, 1.0]
1,10,46,[1.0, 1.0, 1.0, 1.0]
1,10,47,[1.0, 1.0, 1.0]
1,10,48,[1.0, 1.0, 1.0]
1,10,49,[1.0, 1.0, 1.0, 1.0]
1,10,50,[1.0, 1.0, 1.0, 1.0]
1,10,51,[1.0, 1.0, 1.0, 1.0]
1,10,52,[1.0, 1.0, 1.0, 1.0]
1,10,53,[1.0, 1.0, 1.0, 1.0]
1,10,54,[1.0, 1.0, 1.0, 1.0]
1,10,55,[1.0, 1.0, 1.0, 1.0]
1,10,56,[1.0, 1.0, 1.0, 1.0]
1,10,57,[1.0, 1.0, 1.0, 1.0]
1,10,58,[1.0, 1.0, 1.0]
1,10,59,[1.0, 1.0, 1.0]
1,10,60,[1.0, 1.0, 1.0, 1.0]
1,10,61,[1.0, 1.0, 1.0, 1.0]
1,10,62,[1.0, 1.0, 1.0, 1.0]
1,10,63,[1.0, 1.0, 1.0, 1.0]
1,10,64,[1.0, 1.0, 1.0, 1.0]
1,10,65,[1.0, 1.0, 1.0, 1.0]
1,10,66,[1.0, 1.0, 1.0, 1.0]
1,10,67,[1.0, 1.0, 1.0]
1,10,68,[1.0, 1.0, 1.0]
1,10,69,[1.0, 1.0, 1.0, 1.0]
1,10,70,[1.0, 1.0, 1.0, 1.0]
1,10,71,[1.0, 1.0, 1.0, 1.0]
1,10,72,[1.0, 1.0, 1.0, 1.0]
1,10,73,[1.0, 1.0, 1.0, 1.0]
1,10,74,[1.0, 1.0, 1.0, 1.0]
1,10,75,[1.0, 1.0, 1.0, 1.0]
1,10,76,[1.0, 1.0, 1.0]
1,10,77,[1.0, 1.0, 1.0, 1.0]
1,10,78,[1.0, 1.0, 1.0, 1.0]
1,10,79,[1.0, 1.0, 1.0, 1.0]
1,10,80,[1.0, 1.0, 1.0, 1.0]
1,10,81,[1.0, 1.0, 1.0, 1.0]
1,10,82,[1.0, 1.0, 1.0]
1,10,83,[1.0, 1.0, 1.0]
1,10,84,[1.01, 1.01, 1.01, 1.01]
1,10,85,[1.01, 1.01, 1.01, 1.01]
1,10,86,[1.0, 1.0, 1.0, 1.0]
1,10,87,[1.0, 1.0, 1.0, 1.0]
11,1,0,[1.0, 1.0, 1.0, 1.0]
11,1,1,[1.0, 1.0, 1.0, 1.0]
11,1,2,[1.0, 1.0, 1.0]
11,1,3,[1.0, 1.0, 1.0, 1.0]
11,1,4,[1.0, 1.0, 1.0, 1.0]
11,1,5,[1.0, 1.0, 1.0, 1.0]
11,1,6,[1.0, 1.0, 1.0, 1.0]
11,1,7,[1.0, 1.0, 1.0, 1.0]
11,1,8,[1.0, 1.0, 1.0, 1.0]
11,1,9,[1.0, 1.0, 1.0, 1.0]
11,1,10,[1.0, 1.0, 1.0, 1.0]
11,1,11,[1.0, 1.0, 1.0]
11,1,12,[1.0, 1.0, 1.0]
11,1,13,[1.0, 1.0, 1.0, 1.0]
11,1,14,[1.0, 1.0, 1.0, 1.0]
11,1,15,[1.0, 1.0, 1.0, 1.0]
11,1,16,[1.0, 1.0, 1.0, 1.0]
11,1,17,[1.0, 1.0, 1.0, 1.0]
11,1,18,[1.0, 1.0, 1.0, 1.0]
11,1,19,[1.0, 1.0, 1.0, 1.0]
11,1,20,[1.0, 1.0, 1.0]
11,1,21,[1.0, 1.0, 1.0, 1.0]
11,1,22,[1.0, 1.0, 1.0, 1.0]
11,1,23,[1.0, 1.0, 1.0, 1.0]
11,1,24,[1.0, 1.0, 1.0, 1.0]
11,1,25,[1.0, 1.0, 1.0, 1.0]
11,1,26,[1.0, 1.0, 1.0, 1.0]
11,1,27,[1.0, 1.0, 1.0, 1.0]
11,1,28,[1.0, 1.0, 1.0, 1.0]
11,1,29,[1.0, 1.0, 1.0, 1.0]
11,1,30,[1.0, 1.0, 1.0, 1.0]
11,1,31,[1.0, 1.0, 1.0, 1.0]
11,1,32,[1.0, 1.0, 1.0]
11,1,33,[1.0, 1.0, 1.0, 1.0]
11,1,34,[1.0, 1.0, 1.0, 1.0]
11,1,35,[1.0, 1.0, 1.0, 1.0]
11,1,36,[1.0, 1.0, 1.0, 1.0]
11,1,37,[1.0, 1.0, 1.0, 1.0]
11,1,38,[1.0, 1.0, 1.0, 1.0]
11,1,39,[1.0, 1.0, 1.0, 1.0]
11,1,40,[1.0, 1.0, 1.0]
11,1,41,[1.0, 1.0, 1.0]
11,1,42,[1.0, 1.0, 1.0]
11,1,43,[1.0, 1.0, 1.0, 1.0]
11,1,44,[1.0, 1.0, 1.0, 1.0]
11,1,45,[1.0, 1.0, 1.0, 1.0]
11,1,46,[1.0, 1.0, 1.0, 1.0]
11,1,47,[1.0, 1.0, 1.0, 1.0]
11,1,48,[1.0, 1.0, 1.0, 1.0]
11,1,49,[1.0, 1.0, 1.0, 1.0]
11,1,50,[1.0, 1.0, 1.0, 1.0]
11,1,51,[1.0, 1.0, 1.0]
11,1,52,[1.0, 1.0, 1.0]
11,1,53,[1.0, 1.0, 1.0, 1.0]
11,1,54,[1.0, 1.0, 1.0, 1.0]
11,1,55,[1.0, 1.0, 1.0, 1.0]
11,1,56,[1.0, 1.0, 1.0, 1.0]
11,1,57,[1.0, 1.0, 1.0, 1.0]
11,1,58,[1.0, 1.0, 1.0, 1.0]
11,1,59,[1.0, 1.0, 1.0, 1.0]
11,1,60,[1.0, 1.0, 1.0, 1.0]
11,1,61,[1.0, 1.0, 1.0, 1.0]
11,1,62,[1.0, 1.0, 1.0, 1.0]
11,1,63,[1.0, 1.0, 1.0, 1.0]
11,1,64,[1.0, 1.0, 1.0]
11,1,65,[1.0, 1.0, 1.0, 1.0]
11,1,66,[1.0, 1.0, 1.0, 1.0]
11,1,67,[1.0, 1.0, 1.0, 1.0]
11,1,68,[1.0, 1.0, 1.0, 1.0]
11,1,69,[1.0, 1.0, 1.0, 1.0]
11,1,70,[1.0, 1.0, 1.0, 1.0]
11,1,71,[1.0, 1.0, 1.0, 1.0]
11,1,72,[1.0, 1.0, 1.0, 1.0]
11,1,73,[1.0, 1.0, 1.0, 1.0]
11,1,74,[1.0, 1.0, 1.0, 1.0]
11,1,75,[1.0, 1.0, 1.0, 1.0]
11,1,76,[1.0, 1.0, 1.0, 1.0]
11,1,77,[1.0, 1.0, 1.0]
11,1,78,[1.0, 1.0, 1.0]
11,1,79,[1.0, 1.0, 1.0, 1.0]
11,1,80,[1.0, 1.0, 1.0, 1.0]
11,1,81,[1.0, 1.0, 1.0, 1.0]
11,1,82,[1.0, 1.0, 1.0, 1.0]
11,1,83,[1.0, 1.0, 1.0, 1.0]
11,1,84,[1.0, 1.0, 1.0, 1.0]
11,1,85,[1.0, 1.0, 1.0, 1.0]
11,1,86,[1.0, 1.0, 1.0]
11,1,87,[1.0, 1.0, 1.0]
11,2,0,[1.0, 1.0, 1.0, 1.0]
11,2,1,[1.0, 1.0, 1.0]
11,2,2,[1.0, 1.0, 1.0, 1.0]
11,2,3,[1.0, 1.0, 1.0, 1.0]
11,2,4,[1.0, 1.0, 1.0, 1.0]
11,2,5,[1.0, 1.0, 1.0, 1.0]
11,2,6,[1.0, 1.0, 1.0, 1.0]
11,2,7,[1.0, 1.0, 1.0, 1.0]
11,2,8,[1.0, 1.0, 1.0, 1.0]
11,2,9,[1.0, 1.0, 1.0]
11,2,10,[1.0, 1.0, 1.0]
11,2,11,[1.0, 1.0, 1.0, 1.0]
11,2,12,[1.0, 1.0, 1.0, 1.0]
11,2,13,[1.0, 1.0, 1.0, 1.0]
11,2,14,[1.0, 1.0, 1.0, 1.0]
11,2,15,[1.0, 1.0, 1.0, 1.0]
11,2,16,[1.0, 1.0, 1.0, 1.0]
11,2,17,[1.0, 1.0, 1.0, 1.0]
11,2,18,[1.0, 1.0, 1.0, 1.0]
11,2,19,[1.0, 1.0, 1.0, 1.0]
11,2,20,[1.0, 1.0, 1.0, 1.0]
11,2,21,[1.0, 1.0, 1.0, 1.0]
11,2,22,[1.0, 1.0, 1.0, 1.0]
11,2,23,[1.0, 1.0, 1.0]
11,2,24,[1.0, 1.0, 1.0]
11,2,25,[1.0, 1.0, 1.0]
11,2,26,[1.0, 1.0, 1.0, 1.0]
11,2,27,[1.0, 1.0, 1.0, 1.0]
11,2,28,[1.0, 1.0, 1.0, 1.0]
11,2,29,[1.0, 1.0, 1.0, 1.0]
11,2,30,[1.0, 1.0, 1.0, 1.0]
11,2,31,[1.0, 1.0, 1.0, 1.0]
11,2,32,[1.0, 1.0, 1.0]
11,2,33,[1.0, 1.0, 1.0]
11,2,34,[1.0, 1.0, 1.0, 1.0]
11,2,35,[1.0, 1.0, 1.0]
11,2,36,[1.0, 1.0, 1.0, 1.0]
11,2,37,[1.0, 1.0, 1.0, 1.0]
11,2,38,[1.0, 1.0, 1.0, 1.0]
11,2,39,[1.0, 1.0, 1.0, 1.0]
11,2,40,[1.0, 1.0, 1.0, 1.0]
11,2,41,[1.0, 1.0, 1.0]
11,2,42,[1.0, 1.0, 1.0]
11,2,43,[1.0, 1.0, 1.0, 1.0]
11,2,44,[1.0, 1.0, 1.0, 1.0]
11,2,45,[1.0, 1.0, 1.0, 1.0]
11,2,46,[1.0, 1.0, 1.0, 1.0]
11,2,47,[1.0, 1.0, 1.0, 1.0]
11,2,48,[1.0, 1.0, 1.0, 1.0]
11,2,49,[1.0, 1.0, 1.0, 1.0]
11,2,50,[1.0, 1.0, 1.0, 1.0]
11,2,51,[1.0, 1.0, 1.0, 1.0]
11,2,52,[1.0, 1.0, 1.0]
11,2,53,[1.0, 1.0, 1.0, 1.0]
11,2,54,[1.0, 1.0, 1.0, 1.0]
11,2,55,[1.0, 1.0, 1.0, 1.0]
11,2,56,[1.0, 1.0, 1.0, 1.0]
11,2,57,[1.0, 1.0, 1.0, 1.0]
11,2,58,[1.0, 1.0, 1.0, 1.0]
11,2,59,[1.0, 1.0, 1.0, 1.0]
11,2,60,[1.0, 1.0, 1.0]
11,2,61,[1.0, 1.0, 1.0]
11,2,62,[1.0, 1.0, 1.0, 1.0]
11,2,63,[1.0, 1.0, 1.0, 1.0]
11,2,64,[1.0, 1.0, 1.0, 1.0]
11,2,65,[1.0, 1.0, 1.0, 1.0]
11,2,66,[1.0, 1.0, 1.0, 1.0]
11,2,67,[1.0, 1.0, 1.0, 1.0]
11,2,68,[1.0, 1.0, 1.0, 1.0]
11,2,69,[1.0, 1.0, 1.0, 1.0]
11,2,70,[1.0, 1.0, 1.0]
11,2,71,[1.0, 1.0, 1.0]
11,2,72,[1.0, 1.0, 1.0]
11,2,73,[1.0, 1.0, 1.0, 1.0]
11,2,74,[1.0, 1.0, 1.0, 1.0]
11,2,75,[1.0, 1.0, 1.0, 1.0]
11,2,76,[1.0, 1.0, 1.0, 1.0]
11,2,77,[1.0, 1.0, 1.0, 1.0]
11,2,78,[1.0, 1.0, 1.0, 1.0]
11,2,79,[1.0, 1.0, 1.0, 1.0]
11,2,80,[1.0, 1.0, 1.0, 1.0]
11,2,81,[1.0, 1.0, 1.0, 1.0]
11,2,82,[1.0, 1.0, 1.0, 1.0]
11,2,83,[1.0, 1.0, 1.0]
11,2,84,[1.0, 1.0, 1.0, 1.0]
11,2,85,[1.0, 1.0, 1.0, 1.0]
11,2,86,[1.0, 1.0, 1.0, 1.0]
11,2,87,[1.0, 1.0, 1.0, 1.0]
11,3,0,[1.0, 1.0, 1.0]
11,3,1,[1.0, 1.0, 1.0, 1.0]
11,3,2,[1.0, 1.0, 1.0, 1.0]
11,3,3,[1.0, 1.0, 1.0, 1.0]
11,3,4,[1.0, 1.0, 1.0, 1.0]
11,3,5,[1.0, 1.0, 1.0, 1.0]
11,3,6,[1.0, 1.0, 1.0, 1.0]
11,3,7,[1.0, 1.0, 1.0, 1.0]
11,3,8,[1.0, 1.0, 1.0]
11,3,9,[1.0, 1.0, 1.0]
11,3,10,[1.0, 1.0, 1.0, 1.0]
11,3,11,[1.0, 1.0, 1.0, 1.0]
11,3,12,[1.0, 1.0, 1.0, 1.0]
